id,minute,result,X,Y,xG,player,h_a,player_id,situation,season,shotType,match_id,h_team,a_team,h_goals,a_goals,date,player_assisted,lastAction
591323,63,Goal,0.960999984741211,0.49700000762939456,0.5151799917221069,Gabriel,a,5613,FromCorner,2024,Head,26640,Tottenham,Arsenal,0,1,2024-09-15 13:00:00,Bukayo Saka,Cross
593126,37,MissedShots,0.975,0.5520000076293945,0.4813467860221863,Gabriel,a,5613,FromCorner,2024,Head,26651,Manchester City,Arsenal,2,2,2024-09-22 15:30:00,Bukayo Saka,Cross
593128,45,Goal,0.9819999694824219,0.5359999847412109,0.5973265767097473,Gabriel,a,5613,FromCorner,2024,Head,26651,Manchester City,Arsenal,2,2,2024-09-22 15:30:00,Bukayo Saka,Aerial
594114,52,SavedShot,0.955999984741211,0.44299999237060544,0.4137525260448456,Gabriel,h,5613,FromCorner,2024,Head,26655,Arsenal,Leicester,4,2,2024-09-28 14:00:00,Bukayo Saka,Cross
594129,72,MissedShots,0.965,0.4279999923706055,0.058765310794115067,Gabriel,h,5613,FromCorner,2024,Head,26655,Arsenal,Leicester,4,2,2024-09-28 14:00:00,,Aerial
594132,74,SavedShot,0.895,0.23799999237060546,0.03856370598077774,Gabriel,h,5613,FromCorner,2024,LeftFoot,26655,Arsenal,Leicester,4,2,2024-09-28 14:00:00,Bukayo Saka,Pass
595516,3,BlockedShot,0.950999984741211,0.600999984741211,0.19675886631011963,Gabriel,h,5613,FromCorner,2024,Head,26666,Arsenal,Southampton,3,1,2024-10-05 14:00:00,Bukayo Saka,Cross
595551,95,MissedShots,0.9590000152587891,0.4420000076293945,0.0670355036854744,Gabriel,h,5613,FromCorner,2024,Head,26666,Arsenal,Southampton,3,1,2024-10-05 14:00:00,Declan Rice,Aerial
597243,10,BlockedShot,0.8919999694824219,0.5570000076293945,0.03943417966365814,Gabriel,a,5613,FromCorner,2024,Head,26680,Bournemouth,Arsenal,2,0,2024-10-19 16:30:00,Declan Rice,Cross
602974,91,MissedShots,0.93,0.654000015258789,0.03918612748384476,Gabriel,h,5613,FromCorner,2024,LeftFoot,26714,Arsenal,Nottingham Forest,3,0,2024-11-23 15:00:00,Ethan Nwaneri,Cross
604402,9,Goal,0.9569999694824218,0.4490000152587891,0.4409817159175873,Gabriel,a,5613,FromCorner,2024,Head,26730,West Ham,Arsenal,2,5,2024-11-30 17:30:00,Bukayo Saka,Cross
608510,13,BlockedShot,0.9590000152587891,0.46099998474121096,0.058816567063331604,Gabriel,a,5613,FromCorner,2024,Head,26765,Crystal Palace,Arsenal,1,5,2024-12-21 17:30:00,Gabriel Martinelli,Foul
608516,36,ShotOnPost,0.955999984741211,0.5259999847412109,0.47002947330474854,Gabriel,a,5613,FromCorner,2024,Head,26765,Crystal Palace,Arsenal,1,5,2024-12-21 17:30:00,Martin Odegaard,Cross
609274,62,MissedShots,0.9740000152587891,0.4520000076293945,0.4939098656177521,Gabriel,h,5613,FromCorner,2024,Head,26773,Arsenal,Ipswich,1,0,2024-12-27 20:15:00,Declan Rice,Cross
615617,80,BlockedShot,0.8719999694824219,0.4759999847412109,0.07760424166917801,Gabriel,h,5613,FromCorner,2024,LeftFoot,26833,Arsenal,Manchester City,5,1,2025-02-02 16:30:00,,None
